name,version,resolved
has-flag,3.0.0,https://registry.npmjs.org/has-flag/-/has-flag-3.0.0.tgz
has-flag,4.0.0,https://registry.npmjs.org/has-flag/-/has-flag-4.0.0.tgz
has-symbols,1.1.0,N/A
has-tostringtag,1.0.2,https://registry.npmjs.org/has-tostringtag/-/has-tostringtag-1.0.2.tgz
hasown,2.0.2,https://registry.npmjs.org/hasown/-/hasown-2.0.2.tgz
he,1.2.0,https://registry.npmjs.org/he/-/he-1.2.0.tgz
headers-utils,3.0.2,https://registry.npmjs.org/headers-utils/-/headers-utils-3.0.2.tgz
hoopy,0.1.4,https://registry.npmjs.org/hoopy/-/hoopy-0.1.4.tgz
html-entities,2.4.0,https://registry.npmjs.org/html-entities/-/html-entities-2.4.0.tgz
html-minifier-terser,6.1.0,https://registry.npmjs.org/html-minifier-terser/-/html-minifier-terser-6.1.0.tgz
html-webpack-plugin,5.5.3,https://registry.npmjs.org/html-webpack-plugin/-/html-webpack-plugin-5.5.3.tgz
htmlparser2,10.0.0,https://registry.npmjs.org/htmlparser2/-/htmlparser2-10.0.0.tgz
htmlparser2,6.1.0,https://registry.npmjs.org/htmlparser2/-/htmlparser2-6.1.0.tgz
iconv-lite,0.6.3,https://registry.npmjs.org/iconv-lite/-/iconv-lite-0.6.3.tgz
icss-utils,5.1.0,https://registry.npmjs.org/icss-utils/-/icss-utils-5.1.0.tgz
idb,7.1.1,https://registry.npmjs.org/idb/-/idb-7.1.1.tgz
identity-obj-proxy,3.0.0,https://registry.npmjs.org/identity-obj-proxy/-/identity-obj-proxy-3.0.0.tgz
iframe-resizer,4.4.5,https://registry.npmjs.org/iframe-resizer/-/iframe-resizer-4.4.5.tgz
ignore,5.2.4,N/A
immer,9.0.21,https://registry.npmjs.org/immer/-/immer-9.0.21.tgz
import-fresh,3.3.0,N/A
indent-string,4.0.0,https://registry.npmjs.org/indent-string/-/indent-string-4.0.0.tgz
inflight,1.0.6,N/A
inherits,2.0.4,N/A
ini,1.3.8,https://registry.npmjs.org/ini/-/ini-1.3.8.tgz
internal-slot,1.0.5,https://registry.npmjs.org/internal-slot/-/internal-slot-1.0.5.tgz
is-core-module,2.12.1,N/A
is-docker,2.2.1,https://registry.npmjs.org/is-docker/-/is-docker-2.2.1.tgz
is-fullwidth-code-point,3.0.0,https://registry.npmjs.org/is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz
is-glob,4.0.3,N/A
is-module,1.0.0,https://registry.npmjs.org/is-module/-/is-module-1.0.0.tgz
is-obj,1.0.1,https://registry.npmjs.org/is-obj/-/is-obj-1.0.1.tgz
is-regexp,1.0.0,https://registry.npmjs.org/is-regexp/-/is-regexp-1.0.0.tgz
is-root,2.1.0,https://registry.npmjs.org/is-root/-/is-root-2.1.0.tgz
is-stream,2.0.1,N/A
is-string,1.0.7,https://registry.npmjs.org/is-string/-/is-string-1.0.7.tgz
is-wsl,2.2.0,https://registry.npmjs.org/is-wsl/-/is-wsl-2.2.0.tgz
isexe,2.0.0,N/A
istanbul-lib-coverage,3.2.0,https://registry.npmjs.org/istanbul-lib-coverage/-/istanbul-lib-coverage-3.2.0.tgz
istanbul-lib-instrument,5.2.1,https://registry.npmjs.org/istanbul-lib-instrument/-/istanbul-lib-instrument-5.2.1.tgz
jackspeak,4.1.1,https://registry.npmjs.org/jackspeak/-/jackspeak-4.1.1.tgz
jake,10.8.7,https://registry.npmjs.org/jake/-/jake-10.8.7.tgz
jest,27.5.1,N/A
jest-diff,30.2.0,https://registry.npmjs.org/jest-diff/-/jest-diff-30.2.0.tgz
jest-get-type,27.5.1,https://registry.npmjs.org/jest-get-type/-/jest-get-type-27.5.1.tgz
jest-haste-map,27.5.1,https://registry.npmjs.org/jest-haste-map/-/jest-haste-map-27.5.1.tgz
jest-matcher-utils,30.2.0,https://registry.npmjs.org/jest-matcher-utils/-/jest-matcher-utils-30.2.0.tgz
jest-message-util,28.1.3,https://registry.npmjs.org/jest-message-util/-/jest-message-util-28.1.3.tgz
jest-message-util,30.2.0,https://registry.npmjs.org/jest-message-util/-/jest-message-util-30.2.0.tgz
jest-mock,30.2.0,https://registry.npmjs.org/jest-mock/-/jest-mock-30.2.0.tgz
jest-pnp-resolver,1.2.3,https://registry.npmjs.org/jest-pnp-resolver/-/jest-pnp-resolver-1.2.3.tgz
jest-regex-util,27.5.1,N/A
jest-regex-util,28.0.2,https://registry.npmjs.org/jest-regex-util/-/jest-regex-util-28.0.2.tgz
jest-regex-util,30.0.1,https://registry.npmjs.org/jest-regex-util/-/jest-regex-util-30.0.1.tgz
jest-resolve,27.5.1,https://registry.npmjs.org/jest-resolve/-/jest-resolve-27.5.1.tgz
jest-serializer,27.5.1,https://registry.npmjs.org/jest-serializer/-/jest-serializer-27.5.1.tgz
jest-util,27.5.1,N/A
jest-util,28.1.3,N/A
jest-util,30.2.0,N/A
jest-validate,27.5.1,https://registry.npmjs.org/jest-validate/-/jest-validate-27.5.1.tgz
jest-watch-typeahead,1.1.0,https://registry.npmjs.org/jest-watch-typeahead/-/jest-watch-typeahead-1.1.0.tgz
jest-watcher,28.1.3,https://registry.npmjs.org/jest-watcher/-/jest-watcher-28.1.3.tgz
jest-worker,26.6.2,https://registry.npmjs.org/jest-worker/-/jest-worker-26.6.2.tgz
jest-worker,27.5.1,https://registry.npmjs.org/jest-worker/-/jest-worker-27.5.1.tgz
jest-worker,28.1.3,https://registry.npmjs.org/jest-worker/-/jest-worker-28.1.3.tgz
jiti,1.18.2,https://registry.npmjs.org/jiti/-/jiti-1.18.2.tgz
js-yaml,3.14.1,https://registry.npmjs.org/js-yaml/-/js-yaml-3.14.1.tgz
jsesc,0.5.0,https://registry.npmjs.org/jsesc/-/jsesc-0.5.0.tgz
json-schema,0.4.0,https://registry.npmjs.org/json-schema/-/json-schema-0.4.0.tgz
json-schema-traverse,1.0.0,https://registry.npmjs.org/json-schema-traverse/-/json-schema-traverse-1.0.0.tgz
json5,1.0.2,https://registry.npmjs.org/json5/-/json5-1.0.2.tgz
json5,2.2.3,N/A
jsonfile,6.1.0,https://registry.npmjs.org/jsonfile/-/jsonfile-6.1.0.tgz
jsonpointer,5.0.1,https://registry.npmjs.org/jsonpointer/-/jsonpointer-5.0.1.tgz
jsx-ast-utils,3.3.4,https://registry.npmjs.org/jsx-ast-utils/-/jsx-ast-utils-3.3.4.tgz
kind-of,6.0.3,https://registry.npmjs.org/kind-of/-/kind-of-6.0.3.tgz
kleur,3.0.3,https://registry.npmjs.org/kleur/-/kleur-3.0.3.tgz
klona,2.0.6,https://registry.npmjs.org/klona/-/klona-2.0.6.tgz
language-subtag-registry,0.3.22,https://registry.npmjs.org/language-subtag-registry/-/language-subtag-registry-0.3.22.tgz
language-tags,1.0.5,https://registry.npmjs.org/language-tags/-/language-tags-1.0.5.tgz
leven,3.1.0,https://registry.npmjs.org/leven/-/leven-3.1.0.tgz
lilconfig,2.1.0,N/A
lines-and-columns,1.1.6,https://registry.npmjs.org/lines-and-columns/-/lines-and-columns-1.1.6.tgz
linkify-it,2.2.0,https://registry.npmjs.org/linkify-it/-/linkify-it-2.2.0.tgz
linkify-it,5.0.0,https://registry.npmjs.org/linkify-it/-/linkify-it-5.0.0.tgz
loader-utils,2.0.4,https://registry.npmjs.org/loader-utils/-/loader-utils-2.0.4.tgz
loader-utils,3.2.1,https://registry.npmjs.org/loader-utils/-/loader-utils-3.2.1.tgz
locate-path,3.0.0,https://registry.npmjs.org/locate-path/-/locate-path-3.0.0.tgz
locate-path,5.0.0,https://registry.npmjs.org/locate-path/-/locate-path-5.0.0.tgz
lodash,4.17.21,https://registry.npmjs.org/lodash/-/lodash-4.17.21.tgz
lodash.debounce,4.0.8,https://registry.npmjs.org/lodash.debounce/-/lodash.debounce-4.0.8.tgz
lodash.memoize,4.1.2,N/A
lodash.sortby,4.7.0,https://registry.npmjs.org/lodash.sortby/-/lodash.sortby-4.7.0.tgz
lodash.uniq,4.5.0,https://registry.npmjs.org/lodash.uniq/-/lodash.uniq-4.5.0.tgz
loose-envify,1.4.0,N/A
lower-case,2.0.2,https://registry.npmjs.org/lower-case/-/lower-case-2.0.2.tgz
lru-cache,11.2.4,https://registry.npmjs.org/lru-cache/-/lru-cache-11.2.4.tgz
lru-cache,5.1.1,https://registry.npmjs.org/lru-cache/-/lru-cache-5.1.1.tgz
lz-string,1.5.0,https://registry.npmjs.org/lz-string/-/lz-string-1.5.0.tgz
magic-string,0.25.9,https://registry.npmjs.org/magic-string/-/magic-string-0.25.9.tgz
make-dir,3.1.0,N/A
make-error,1.3.6,https://registry.npmjs.org/make-error/-/make-error-1.3.6.tgz
makeerror,1.0.12,https://registry.npmjs.org/makeerror/-/makeerror-1.0.12.tgz
markdown-it,14.1.0,https://registry.npmjs.org/markdown-it/-/markdown-it-14.1.0.tgz
math-intrinsics,1.1.0,https://registry.npmjs.org/math-intrinsics/-/math-intrinsics-1.1.0.tgz
mdn-data,2.0.14,https://registry.npmjs.org/mdn-data/-/mdn-data-2.0.14.tgz
mdn-data,2.0.4,https://registry.npmjs.org/mdn-data/-/mdn-data-2.0.4.tgz
mdurl,2.0.0,https://registry.npmjs.org/mdurl/-/mdurl-2.0.0.tgz
memfs,3.5.3,https://registry.npmjs.org/memfs/-/memfs-3.5.3.tgz
memoize-one,6.0.0,https://registry.npmjs.org/memoize-one/-/memoize-one-6.0.0.tgz
merge-stream,2.0.0,https://registry.npmjs.org/merge-stream/-/merge-stream-2.0.0.tgz
merge2,1.4.1,https://registry.npmjs.org/merge2/-/merge2-1.4.1.tgz
micromatch,4.0.8,N/A
mime-db,1.52.0,https://registry.npmjs.org/mime-db/-/mime-db-1.52.0.tgz
mime-types,2.1.35,https://registry.npmjs.org/mime-types/-/mime-types-2.1.35.tgz
min-indent,1.0.1,https://registry.npmjs.org/min-indent/-/min-indent-1.0.1.tgz
mini-css-extract-plugin,2.7.6,https://registry.npmjs.org/mini-css-extract-plugin/-/mini-css-extract-plugin-2.7.6.tgz
minimatch,10.1.1,https://registry.npmjs.org/minimatch/-/minimatch-10.1.1.tgz
minimatch,3.1.2,N/A
minimatch,5.1.6,https://registry.npmjs.org/minimatch/-/minimatch-5.1.6.tgz
minimist,1.2.8,N/A
minipass,7.1.2,https://registry.npmjs.org/minipass/-/minipass-7.1.2.tgz
mkdirp,0.5.5,https://registry.npmjs.org/mkdirp/-/mkdirp-0.5.5.tgz
ms,2.0.0,https://registry.npmjs.org/ms/-/ms-2.0.0.tgz
ms,2.1.2,N/A
mz,2.7.0,https://registry.npmjs.org/mz/-/mz-2.7.0.tgz
natural-compare-lite,1.4.0,https://registry.npmjs.org/natural-compare-lite/-/natural-compare-lite-1.4.0.tgz
neo-async,2.6.2,https://registry.npmjs.org/neo-async/-/neo-async-2.6.2.tgz
no-case,3.0.4,https://registry.npmjs.org/no-case/-/no-case-3.0.4.tgz
node-int64,0.4.0,https://registry.npmjs.org/node-int64/-/node-int64-0.4.0.tgz
normalize-path,3.0.0,https://registry.npmjs.org/normalize-path/-/normalize-path-3.0.0.tgz
normalize-range,0.1.2,https://registry.npmjs.org/normalize-range/-/normalize-range-0.1.2.tgz
normalize-url,6.1.0,https://registry.npmjs.org/normalize-url/-/normalize-url-6.1.0.tgz
nth-check,1.0.2,https://registry.npmjs.org/nth-check/-/nth-check-1.0.2.tgz
nth-check,2.1.1,https://registry.npmjs.org/nth-check/-/nth-check-2.1.1.tgz
object-assign,4.1.1,N/A
object-hash,3.0.0,https://registry.npmjs.org/object-hash/-/object-hash-3.0.0.tgz
object-keys,1.1.1,N/A
object.assign,4.1.4,https://registry.npmjs.org/object.assign/-/object.assign-4.1.4.tgz
object.entries,1.1.6,https://registry.npmjs.org/object.entries/-/object.entries-1.1.6.tgz
object.fromentries,2.0.6,https://registry.npmjs.org/object.fromentries/-/object.fromentries-2.0.6.tgz
object.getownpropertydescriptors,2.1.2,https://registry.npmjs.org/object.getownpropertydescriptors/-/object.getownpropertydescriptors-2.1.2.tgz
object.hasown,1.1.2,https://registry.npmjs.org/object.hasown/-/object.hasown-1.1.2.tgz
object.values,1.1.6,N/A
once,1.4.0,N/A
open,8.4.2,https://registry.npmjs.org/open/-/open-8.4.2.tgz
p-limit,2.3.0,https://registry.npmjs.org/p-limit/-/p-limit-2.3.0.tgz
p-locate,3.0.0,https://registry.npmjs.org/p-locate/-/p-locate-3.0.0.tgz
p-locate,4.1.0,https://registry.npmjs.org/p-locate/-/p-locate-4.1.0.tgz
p-try,2.2.0,N/A
package-json-from-dist,1.0.1,https://registry.npmjs.org/package-json-from-dist/-/package-json-from-dist-1.0.1.tgz
param-case,3.0.4,https://registry.npmjs.org/param-case/-/param-case-3.0.4.tgz
parse-json,5.2.0,N/A
parse5,7.3.0,N/A
parse5-htmlparser2-tree-adapter,7.1.0,https://registry.npmjs.org/parse5-htmlparser2-tree-adapter/-/parse5-htmlparser2-tree-adapter-7.1.0.tgz
parse5-parser-stream,7.1.2,https://registry.npmjs.org/parse5-parser-stream/-/parse5-parser-stream-7.1.2.tgz
pascal-case,3.1.2,https://registry.npmjs.org/pascal-case/-/pascal-case-3.1.2.tgz
path-exists,3.0.0,https://registry.npmjs.org/path-exists/-/path-exists-3.0.0.tgz
path-exists,4.0.0,N/A
path-is-absolute,1.0.1,N/A
path-parse,1.0.7,N/A
path-scurry,2.0.1,https://registry.npmjs.org/path-scurry/-/path-scurry-2.0.1.tgz
path-type,4.0.0,N/A
performance-now,2.1.0,https://registry.npmjs.org/performance-now/-/performance-now-2.1.0.tgz
picocolors,0.2.1,https://registry.npmjs.org/picocolors/-/picocolors-0.2.1.tgz
picocolors,1.1.1,https://registry.npmjs.org/picocolors/-/picocolors-1.1.1.tgz
picomatch,2.3.1,N/A
pify,2.3.0,https://registry.npmjs.org/pify/-/pify-2.3.0.tgz
pirates,4.0.6,N/A
pkg-dir,4.2.0,https://registry.npmjs.org/pkg-dir/-/pkg-dir-4.2.0.tgz
pkg-up,3.1.0,https://registry.npmjs.org/pkg-up/-/pkg-up-3.1.0.tgz
playwright,1.58.0,https://registry.npmjs.org/playwright/-/playwright-1.58.0.tgz
playwright-core,1.58.0,https://registry.npmjs.org/playwright-core/-/playwright-core-1.58.0.tgz
postcss,7.0.39,https://registry.npmjs.org/postcss/-/postcss-7.0.39.tgz
postcss,8.5.6,N/A
postcss-attribute-case-insensitive,5.0.2,https://registry.npmjs.org/postcss-attribute-case-insensitive/-/postcss-attribute-case-insensitive-5.0.2.tgz
postcss-browser-comments,4.0.0,https://registry.npmjs.org/postcss-browser-comments/-/postcss-browser-comments-4.0.0.tgz
postcss-calc,8.2.4,https://registry.npmjs.org/postcss-calc/-/postcss-calc-8.2.4.tgz
postcss-clamp,4.1.0,https://registry.npmjs.org/postcss-clamp/-/postcss-clamp-4.1.0.tgz
postcss-color-functional-notation,4.2.4,https://registry.npmjs.org/postcss-color-functional-notation/-/postcss-color-functional-notation-4.2.4.tgz
postcss-color-hex-alpha,8.0.4,https://registry.npmjs.org/postcss-color-hex-alpha/-/postcss-color-hex-alpha-8.0.4.tgz
postcss-color-rebeccapurple,7.1.1,https://registry.npmjs.org/postcss-color-rebeccapurple/-/postcss-color-rebeccapurple-7.1.1.tgz
postcss-colormin,5.3.1,https://registry.npmjs.org/postcss-colormin/-/postcss-colormin-5.3.1.tgz
postcss-convert-values,5.1.3,https://registry.npmjs.org/postcss-convert-values/-/postcss-convert-values-5.1.3.tgz
postcss-custom-media,8.0.2,https://registry.npmjs.org/postcss-custom-media/-/postcss-custom-media-8.0.2.tgz
postcss-custom-properties,12.1.11,https://registry.npmjs.org/postcss-custom-properties/-/postcss-custom-properties-12.1.11.tgz
postcss-custom-selectors,6.0.3,https://registry.npmjs.org/postcss-custom-selectors/-/postcss-custom-selectors-6.0.3.tgz
postcss-dir-pseudo-class,6.0.5,https://registry.npmjs.org/postcss-dir-pseudo-class/-/postcss-dir-pseudo-class-6.0.5.tgz
postcss-discard-comments,5.1.2,https://registry.npmjs.org/postcss-discard-comments/-/postcss-discard-comments-5.1.2.tgz
postcss-discard-duplicates,5.1.0,https://registry.npmjs.org/postcss-discard-duplicates/-/postcss-discard-duplicates-5.1.0.tgz
postcss-discard-empty,5.1.1,https://registry.npmjs.org/postcss-discard-empty/-/postcss-discard-empty-5.1.1.tgz
postcss-discard-overridden,5.1.0,https://registry.npmjs.org/postcss-discard-overridden/-/postcss-discard-overridden-5.1.0.tgz
postcss-double-position-gradients,3.1.2,https://registry.npmjs.org/postcss-double-position-gradients/-/postcss-double-position-gradients-3.1.2.tgz
postcss-env-function,4.0.6,https://registry.npmjs.org/postcss-env-function/-/postcss-env-function-4.0.6.tgz
postcss-flexbugs-fixes,5.0.2,https://registry.npmjs.org/postcss-flexbugs-fixes/-/postcss-flexbugs-fixes-5.0.2.tgz
postcss-focus-visible,6.0.4,https://registry.npmjs.org/postcss-focus-visible/-/postcss-focus-visible-6.0.4.tgz
postcss-focus-within,5.0.4,https://registry.npmjs.org/postcss-focus-within/-/postcss-focus-within-5.0.4.tgz
postcss-font-variant,5.0.0,https://registry.npmjs.org/postcss-font-variant/-/postcss-font-variant-5.0.0.tgz
postcss-gap-properties,3.0.5,https://registry.npmjs.org/postcss-gap-properties/-/postcss-gap-properties-3.0.5.tgz
postcss-image-set-function,4.0.7,https://registry.npmjs.org/postcss-image-set-function/-/postcss-image-set-function-4.0.7.tgz
postcss-import,15.1.0,https://registry.npmjs.org/postcss-import/-/postcss-import-15.1.0.tgz
postcss-initial,4.0.1,https://registry.npmjs.org/postcss-initial/-/postcss-initial-4.0.1.tgz
postcss-js,4.0.1,https://registry.npmjs.org/postcss-js/-/postcss-js-4.0.1.tgz
postcss-lab-function,4.2.1,https://registry.npmjs.org/postcss-lab-function/-/postcss-lab-function-4.2.1.tgz
postcss-load-config,4.0.1,https://registry.npmjs.org/postcss-load-config/-/postcss-load-config-4.0.1.tgz
postcss-loader,6.2.1,https://registry.npmjs.org/postcss-loader/-/postcss-loader-6.2.1.tgz
postcss-logical,5.0.4,https://registry.npmjs.org/postcss-logical/-/postcss-logical-5.0.4.tgz
postcss-media-minmax,5.0.0,https://registry.npmjs.org/postcss-media-minmax/-/postcss-media-minmax-5.0.0.tgz
postcss-merge-longhand,5.1.7,https://registry.npmjs.org/postcss-merge-longhand/-/postcss-merge-longhand-5.1.7.tgz
postcss-merge-rules,5.1.4,https://registry.npmjs.org/postcss-merge-rules/-/postcss-merge-rules-5.1.4.tgz
postcss-minify-font-values,5.1.0,https://registry.npmjs.org/postcss-minify-font-values/-/postcss-minify-font-values-5.1.0.tgz
postcss-minify-gradients,5.1.1,https://registry.npmjs.org/postcss-minify-gradients/-/postcss-minify-gradients-5.1.1.tgz
postcss-minify-params,5.1.4,https://registry.npmjs.org/postcss-minify-params/-/postcss-minify-params-5.1.4.tgz
postcss-minify-selectors,5.2.1,https://registry.npmjs.org/postcss-minify-selectors/-/postcss-minify-selectors-5.2.1.tgz
postcss-modules-extract-imports,3.0.0,https://registry.npmjs.org/postcss-modules-extract-imports/-/postcss-modules-extract-imports-3.0.0.tgz
postcss-modules-local-by-default,4.0.3,https://registry.npmjs.org/postcss-modules-local-by-default/-/postcss-modules-local-by-default-4.0.3.tgz
postcss-modules-scope,3.0.0,https://registry.npmjs.org/postcss-modules-scope/-/postcss-modules-scope-3.0.0.tgz
postcss-modules-values,4.0.0,https://registry.npmjs.org/postcss-modules-values/-/postcss-modules-values-4.0.0.tgz
postcss-nested,6.0.1,https://registry.npmjs.org/postcss-nested/-/postcss-nested-6.0.1.tgz
postcss-nesting,10.2.0,https://registry.npmjs.org/postcss-nesting/-/postcss-nesting-10.2.0.tgz
postcss-normalize,10.0.1,https://registry.npmjs.org/postcss-normalize/-/postcss-normalize-10.0.1.tgz
postcss-normalize-charset,5.1.0,https://registry.npmjs.org/postcss-normalize-charset/-/postcss-normalize-charset-5.1.0.tgz
postcss-normalize-display-values,5.1.0,https://registry.npmjs.org/postcss-normalize-display-values/-/postcss-normalize-display-values-5.1.0.tgz
postcss-normalize-positions,5.1.1,https://registry.npmjs.org/postcss-normalize-positions/-/postcss-normalize-positions-5.1.1.tgz
postcss-normalize-repeat-style,5.1.1,https://registry.npmjs.org/postcss-normalize-repeat-style/-/postcss-normalize-repeat-style-5.1.1.tgz
postcss-normalize-string,5.1.0,https://registry.npmjs.org/postcss-normalize-string/-/postcss-normalize-string-5.1.0.tgz
postcss-normalize-timing-functions,5.1.0,https://registry.npmjs.org/postcss-normalize-timing-functions/-/postcss-normalize-timing-functions-5.1.0.tgz
postcss-normalize-unicode,5.1.1,https://registry.npmjs.org/postcss-normalize-unicode/-/postcss-normalize-unicode-5.1.1.tgz
postcss-normalize-url,5.1.0,https://registry.npmjs.org/postcss-normalize-url/-/postcss-normalize-url-5.1.0.tgz
postcss-normalize-whitespace,5.1.1,https://registry.npmjs.org/postcss-normalize-whitespace/-/postcss-normalize-whitespace-5.1.1.tgz
postcss-opacity-percentage,1.1.3,https://registry.npmjs.org/postcss-opacity-percentage/-/postcss-opacity-percentage-1.1.3.tgz
postcss-ordered-values,5.1.3,https://registry.npmjs.org/postcss-ordered-values/-/postcss-ordered-values-5.1.3.tgz
postcss-overflow-shorthand,3.0.4,https://registry.npmjs.org/postcss-overflow-shorthand/-/postcss-overflow-shorthand-3.0.4.tgz
postcss-page-break,3.0.4,https://registry.npmjs.org/postcss-page-break/-/postcss-page-break-3.0.4.tgz
postcss-place,7.0.5,https://registry.npmjs.org/postcss-place/-/postcss-place-7.0.5.tgz
postcss-preset-env,7.8.3,https://registry.npmjs.org/postcss-preset-env/-/postcss-preset-env-7.8.3.tgz
postcss-pseudo-class-any-link,7.1.6,https://registry.npmjs.org/postcss-pseudo-class-any-link/-/postcss-pseudo-class-any-link-7.1.6.tgz
postcss-reduce-initial,5.1.2,https://registry.npmjs.org/postcss-reduce-initial/-/postcss-reduce-initial-5.1.2.tgz
postcss-reduce-transforms,5.1.0,https://registry.npmjs.org/postcss-reduce-transforms/-/postcss-reduce-transforms-5.1.0.tgz
postcss-replace-overflow-wrap,4.0.0,https://registry.npmjs.org/postcss-replace-overflow-wrap/-/postcss-replace-overflow-wrap-4.0.0.tgz
postcss-selector-not,6.0.1,https://registry.npmjs.org/postcss-selector-not/-/postcss-selector-not-6.0.1.tgz
postcss-selector-parser,6.0.13,N/A
postcss-svgo,5.1.0,https://registry.npmjs.org/postcss-svgo/-/postcss-svgo-5.1.0.tgz
postcss-unique-selectors,5.1.1,https://registry.npmjs.org/postcss-unique-selectors/-/postcss-unique-selectors-5.1.1.tgz
postcss-value-parser,4.2.0,N/A
pretty-bytes,5.6.0,https://registry.npmjs.org/pretty-bytes/-/pretty-bytes-5.6.0.tgz
pretty-error,4.0.0,https://registry.npmjs.org/pretty-error/-/pretty-error-4.0.0.tgz
pretty-format,27.5.1,https://registry.npmjs.org/pretty-format/-/pretty-format-27.5.1.tgz
pretty-format,28.1.3,https://registry.npmjs.org/pretty-format/-/pretty-format-28.1.3.tgz
pretty-format,30.2.0,N/A
promise,8.3.0,https://registry.npmjs.org/promise/-/promise-8.3.0.tgz
prompts,2.4.2,https://registry.npmjs.org/prompts/-/prompts-2.4.2.tgz
prop-types,15.8.1,https://registry.npmjs.org/prop-types/-/prop-types-15.8.1.tgz
prosemirror-commands,1.6.2,https://registry.npmjs.org/prosemirror-commands/-/prosemirror-commands-1.6.2.tgz
prosemirror-dropcursor,1.8.1,https://registry.npmjs.org/prosemirror-dropcursor/-/prosemirror-dropcursor-1.8.1.tgz
prosemirror-history,1.4.1,https://registry.npmjs.org/prosemirror-history/-/prosemirror-history-1.4.1.tgz
prosemirror-keymap,1.2.2,https://registry.npmjs.org/prosemirror-keymap/-/prosemirror-keymap-1.2.2.tgz
prosemirror-markdown,1.13.1,https://registry.npmjs.org/prosemirror-markdown/-/prosemirror-markdown-1.13.1.tgz
prosemirror-model,1.24.1,N/A
prosemirror-state,1.4.3,N/A
prosemirror-transform,1.10.2,N/A
prosemirror-utils,1.2.2,https://registry.npmjs.org/prosemirror-utils/-/prosemirror-utils-1.2.2.tgz
prosemirror-view,1.37.1,N/A
punycode,2.3.0,N/A
punycode.js,2.3.1,https://registry.npmjs.org/punycode.js/-/punycode.js-2.3.1.tgz
q,1.5.1,https://registry.npmjs.org/q/-/q-1.5.1.tgz
raf,3.4.1,https://registry.npmjs.org/raf/-/raf-3.4.1.tgz
randombytes,2.1.0,https://registry.npmjs.org/randombytes/-/randombytes-2.1.0.tgz
react,18.3.1,N/A
react-app-polyfill,3.0.0,https://registry.npmjs.org/react-app-polyfill/-/react-app-polyfill-3.0.0.tgz
react-dev-utils,12.0.1,https://registry.npmjs.org/react-dev-utils/-/react-dev-utils-12.0.1.tgz
react-dom,18.3.1,N/A
react-error-overlay,6.0.11,https://registry.npmjs.org/react-error-overlay/-/react-error-overlay-6.0.11.tgz
react-fast-compare,3.2.2,https://registry.npmjs.org/react-fast-compare/-/react-fast-compare-3.2.2.tgz
react-is,16.13.1,https://registry.npmjs.org/react-is/-/react-is-16.13.1.tgz
react-is,17.0.2,https://registry.npmjs.org/react-is/-/react-is-17.0.2.tgz
react-is,18.2.0,https://registry.npmjs.org/react-is/-/react-is-18.2.0.tgz
react-popper,2.3.0,https://registry.npmjs.org/react-popper/-/react-popper-2.3.0.tgz
react-refresh,0.11.0,N/A
react-scripts,5.0.1,https://registry.npmjs.org/react-scripts/-/react-scripts-5.0.1.tgz
react-uid,2.4.0,https://registry.npmjs.org/react-uid/-/react-uid-2.4.0.tgz
read-cache,1.0.0,https://registry.npmjs.org/read-cache/-/read-cache-1.0.0.tgz
recursive-readdir,2.2.3,https://registry.npmjs.org/recursive-readdir/-/recursive-readdir-2.2.3.tgz
redent,3.0.0,https://registry.npmjs.org/redent/-/redent-3.0.0.tgz
regenerate,1.4.2,N/A
regenerate-unicode-properties,10.1.0,https://registry.npmjs.org/regenerate-unicode-properties/-/regenerate-unicode-properties-10.1.0.tgz
regenerator-runtime,0.13.11,https://registry.npmjs.org/regenerator-runtime/-/regenerator-runtime-0.13.11.tgz
regenerator-transform,0.15.1,https://registry.npmjs.org/regenerator-transform/-/regenerator-transform-0.15.1.tgz
regex-parser,2.2.11,https://registry.npmjs.org/regex-parser/-/regex-parser-2.2.11.tgz
regexp.prototype.flags,1.5.0,https://registry.npmjs.org/regexp.prototype.flags/-/regexp.prototype.flags-1.5.0.tgz
regexpu-core,5.3.2,https://registry.npmjs.org/regexpu-core/-/regexpu-core-5.3.2.tgz
regjsparser,0.9.1,https://registry.npmjs.org/regjsparser/-/regjsparser-0.9.1.tgz
relateurl,0.2.7,https://registry.npmjs.org/relateurl/-/relateurl-0.2.7.tgz
renderkid,3.0.0,https://registry.npmjs.org/renderkid/-/renderkid-3.0.0.tgz
require-from-string,2.0.2,N/A
resolve,1.22.2,N/A
resolve,2.0.0-next.4,https://registry.npmjs.org/resolve/-/resolve-2.0.0-next.4.tgz
resolve-from,5.0.0,https://registry.npmjs.org/resolve-from/-/resolve-from-5.0.0.tgz
resolve-url-loader,4.0.0,https://registry.npmjs.org/resolve-url-loader/-/resolve-url-loader-4.0.0.tgz
resolve.exports,1.1.1,https://registry.npmjs.org/resolve.exports/-/resolve.exports-1.1.1.tgz
rollup,2.79.2,N/A
rollup-plugin-terser,7.0.2,https://registry.npmjs.org/rollup-plugin-terser/-/rollup-plugin-terser-7.0.2.tgz
rope-sequence,1.3.4,https://registry.npmjs.org/rope-sequence/-/rope-sequence-1.3.4.tgz
safe-buffer,5.1.2,https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.1.2.tgz
safer-buffer,2.1.2,https://registry.npmjs.org/safer-buffer/-/safer-buffer-2.1.2.tgz
